cluster_id,user_id,timestamp,latitude,longitude
0,6253,2025-10-08 16:00:00+00:00,43.306915886113856,5.353270172485795
0,6341,2025-10-08 16:00:00+00:00,43.310511907945546,5.353284257494909
0,6005,2025-10-08 16:00:00+00:00,43.30870879639619,5.353488164575617
0,6497,2025-10-08 16:00:00+00:00,43.31025527697124,5.355727271117815
0,6121,2025-10-08 16:00:00+00:00,43.309746122847365,5.353484245496628
0,6562,2025-10-08 16:00:00+00:00,43.30745079640338,5.354015068102275
0,6368,2025-10-08 16:00:00+00:00,43.310564365097136,5.352081301490697
0,6974,2025-10-08 16:00:00+00:00,43.30826473589031,5.351606959483339
0,6640,2025-10-08 16:00:00+00:00,43.30434089007737,5.351822523782453
0,6283,2025-10-08 16:00:00+00:00,43.3101682934712,5.35436219249628
0,6136,2025-10-08 16:00:00+00:00,43.30556079313144,5.352495818922955
0,6227,2025-10-08 16:00:00+00:00,43.30895538250455,5.354915132660889
0,6812,2025-10-08 16:00:00+00:00,43.3075251184467,5.35344125419147
0,6134,2025-10-08 16:00:00+00:00,43.30468425157213,5.353027526528009
0,6469,2025-10-08 16:00:00+00:00,43.31025101439185,5.355874128418952
0,6637,2025-10-08 16:00:00+00:00,43.31091978306862,5.354108660147949
0,6781,2025-10-08 16:00:00+00:00,43.30589192966589,5.350925891371398
0,6543,2025-10-08 16:00:00+00:00,43.30547885436386,5.353383220822994
0,6646,2025-10-08 16:00:00+00:00,43.30957785220542,5.357202275248546
0,6892,2025-10-08 16:00:00+00:00,43.30891866791228,5.352479865820347
0,6239,2025-10-08 16:00:00+00:00,43.306284680271006,5.35418390096842
0,6620,2025-10-08 16:00:00+00:00,43.30947093495266,5.356281246703923
0,6589,2025-10-08 16:00:00+00:00,43.30717252849633,5.352678302559982
0,6618,2025-10-08 16:00:00+00:00,43.306675266620985,5.353805142237789
1,4685,2025-10-08 16:00:00+00:00,48.8358586785286,2.336603866485248
1,1732,2025-10-08 16:00:00+00:00,48.84961366407764,2.334522622097185
1,4743,2025-10-08 16:00:00+00:00,48.85663238062714,2.3229939512958158
1,577,2025-10-08 16:00:00+00:00,48.86131229116217,2.3388371390334446
1,440,2025-10-08 16:00:00+00:00,48.85548904602207,2.3509992491662284
1,4000,2025-10-08 16:00:00+00:00,48.86381295782871,2.3682236352797634
1,2250,2025-10-08 16:00:00+00:00,48.87503300223849,2.3227774718925294
1,4948,2025-10-08 16:00:00+00:00,48.82990778786179,2.339919236769012
1,1964,2025-10-08 16:00:00+00:00,48.869504311719,2.345357026977455
1,322,2025-10-08 16:00:00+00:00,48.868503140508736,2.328232157500959
1,2679,2025-10-08 16:00:00+00:00,48.85850688398882,2.338174208584169
1,4626,2025-10-08 16:00:00+00:00,48.88183038505071,2.338601882065064
1,4950,2025-10-08 16:00:00+00:00,48.86529005292183,2.378212508021119
1,3338,2025-10-08 16:00:00+00:00,48.85362061380465,2.325142682220719
1,252,2025-10-08 16:00:00+00:00,48.87495723894109,2.3414285265340675
1,3974,2025-10-08 16:00:00+00:00,48.858333953988286,2.3787729282308927
1,40,2025-10-08 16:00:00+00:00,48.86053722471738,2.359863363795178
1,4820,2025-10-08 16:00:00+00:00,48.85100985073407,2.374368892034458
1,3466,2025-10-08 16:00:00+00:00,48.829865491222485,2.3445772460665317
1,3724,2025-10-08 16:00:00+00:00,48.820872490692906,2.3586037570984373
1,4994,2025-10-08 16:00:00+00:00,48.86793543452369,2.322227290057016
1,3033,2025-10-08 16:00:00+00:00,48.865670174251086,2.3804271372349124
1,2546,2025-10-08 16:00:00+00:00,48.86525919650722,2.361610196947571
1,2593,2025-10-08 16:00:00+00:00,48.85574353237377,2.3370900223373208
1,1189,2025-10-08 16:00:00+00:00,48.86760104198049,2.3517389888782905
1,108,2025-10-08 16:00:00+00:00,48.86009155625664,2.353121584432663
1,1316,2025-10-08 16:00:00+00:00,48.830363275352994,2.366526801610808
1,2754,2025-10-08 16:00:00+00:00,48.85358324576867,2.3377027783239988
1,2877,2025-10-08 16:00:00+00:00,48.83786987250421,2.340350690892389
1,800,2025-10-08 16:00:00+00:00,48.85719512278992,2.339212703607722
1,3571,2025-10-08 16:00:00+00:00,48.85065035598252,2.3377908985864986
1,2895,2025-10-08 16:00:00+00:00,48.866765372793495,2.313491400805724
1,2928,2025-10-08 16:00:00+00:00,48.86089426366341,2.35503959827748
1,972,2025-10-08 16:00:00+00:00,48.8429789668505,2.352215110149092
1,953,2025-10-08 16:00:00+00:00,48.83156921151619,2.3378685302315176
1,3858,2025-10-08 16:00:00+00:00,48.86842698483517,2.3548519534405217
1,3146,2025-10-08 16:00:00+00:00,48.86600088374736,2.3516962263294103
1,3306,2025-10-08 16:00:00+00:00,48.87782741929746,2.368161820973231
1,3007,2025-10-08 16:00:00+00:00,48.86632072578836,2.3542344641694357
1,1057,2025-10-08 16:00:00+00:00,48.85608891858017,2.3536901918765354
1,3155,2025-10-08 16:00:00+00:00,48.83582912358312,2.370725149821688
1,3788,2025-10-08 16:00:00+00:00,48.83889502627751,2.346218618295399
1,765,2025-10-08 16:00:00+00:00,48.87958546652571,2.3543441592408025
1,4904,2025-10-08 16:00:00+00:00,48.84913463508117,2.351370177908452
1,2166,2025-10-08 16:00:00+00:00,48.83629811616344,2.3498800585535693
1,2341,2025-10-08 16:00:00+00:00,48.87057656840405,2.340207200103576
1,4004,2025-10-08 16:00:00+00:00,48.86605260691687,2.3133500461807643
1,1124,2025-10-08 16:00:00+00:00,48.83373990174539,2.3564073422708174
1,4050,2025-10-08 16:00:00+00:00,48.86446614100011,2.3701359466406644
